"// SOMLIT somlit.fr";;;;;;;;;;
"// ctd 7dfc90e8d9d6cc14";2025-09-10;02:57:09;;;;;;;;
ID_SITE;DATE;HEURE;nomSite*;gpsLong*;gpsLat*;TEMPERATURE;FLUORESCENCE;PAR;SALINITE;PROFONDEUR
//;(yyyy-mm-dd);(hh:mm:ss);-;(wgs84);(wgs84);°C;;;PSU;m
10;2014-01-13;08:28:42;Sola;3.145;42.4883;12.3827;1.5199;999999;34.1966;2.50
10;2014-01-13;08:28:42;Sola;3.145;42.4883;12.3983;1.4642;999999;34.1920;2.75
10;2014-01-13;08:28:43;Sola;3.145;42.4883;12.4375;1.4170;999999;34.2782;3.25
10;2014-01-13;08:28:43;Sola;3.145;42.4883;12.4788;1.3956;999999;34.4150;3.50
10;2014-01-13;08:28:44;Sola;3.145;42.4883;12.5625;1.3537;999999;35.0597;4.00
10;2014-01-13;08:28:45;Sola;3.145;42.4883;12.6299;1.3147;999999;35.6284;4.50
10;2014-01-13;08:28:45;Sola;3.145;42.4883;12.6666;1.2886;999999;35.9384;4.75
10;2014-01-13;08:28:45;Sola;3.145;42.4883;12.7089;1.2572;999999;36.2684;5.25
10;2014-01-13;08:28:46;Sola;3.145;42.4883;12.7224;1.2379;999999;36.3457;5.50
10;2014-01-13;08:28:46;Sola;3.145;42.4883;12.7310;1.2138;999999;36.1062;5.75
10;2014-01-13;08:29:39;Sola;3.145;42.4883;12.7403;1.3024;999999;36.2917;6.00
10;2014-01-13;08:30:33;Sola;3.145;42.4883;12.7490;1.4074;999999;36.4373;6.50
10;2014-01-13;08:30:34;Sola;3.145;42.4883;12.7512;1.4971;999999;36.5025;6.75
10;2014-01-13;08:30:35;Sola;3.145;42.4883;12.7473;1.4089;999999;36.3346;6.25
10;2014-01-13;08:30:35;Sola;3.145;42.4883;12.7528;1.5427;999999;36.5141;7.00
10;2014-01-13;08:30:36;Sola;3.145;42.4883;12.7548;1.6561;999999;36.5398;7.25
10;2014-01-13;08:30:37;Sola;3.145;42.4883;12.7574;1.7065;999999;36.6299;7.50
10;2014-01-13;08:30:37;Sola;3.145;42.4883;12.7647;1.7782;999999;36.7164;7.75
10;2014-01-13;08:30:38;Sola;3.145;42.4883;12.7766;1.6207;999999;36.7527;8.00
10;2014-01-13;08:30:39;Sola;3.145;42.4883;12.7856;1.5653;999999;36.7869;8.25
10;2014-01-13;08:30:40;Sola;3.145;42.4883;12.7905;1.4713;999999;36.8166;8.50
10;2014-01-13;08:30:41;Sola;3.145;42.4883;12.7927;1.3642;999999;36.8490;8.75
10;2014-01-13;08:30:42;Sola;3.145;42.4883;12.7933;1.3790;999999;36.8474;9.00
10;2014-01-13;08:30:43;Sola;3.145;42.4883;12.7957;1.4092;999999;36.8556;9.25
10;2014-01-13;08:30:43;Sola;3.145;42.4883;12.8026;1.4465;999999;36.8615;9.50
10;2014-01-13;08:30:44;Sola;3.145;42.4883;12.8166;1.4828;999999;36.9422;9.75
10;2014-01-13;08:30:45;Sola;3.145;42.4883;12.8310;1.4305;999999;37.0638;10.00
10;2014-01-13;08:30:46;Sola;3.145;42.4883;12.8487;1.4467;999999;37.1398;10.25
10;2014-01-13;08:30:47;Sola;3.145;42.4883;12.8683;1.4573;999999;37.1699;10.50
10;2014-01-13;08:30:47;Sola;3.145;42.4883;12.8828;1.4275;999999;37.2180;10.75
10;2014-01-13;08:30:48;Sola;3.145;42.4883;12.8949;1.5214;999999;37.2445;11.00
10;2014-01-13;08:30:49;Sola;3.145;42.4883;12.9049;1.5956;999999;37.2599;11.25
10;2014-01-13;08:30:50;Sola;3.145;42.4883;12.9105;1.6484;999999;37.3056;11.50
10;2014-01-13;08:30:50;Sola;3.145;42.4883;12.9151;1.6883;999999;37.3250;11.75
10;2014-01-13;08:30:51;Sola;3.145;42.4883;12.9225;1.5324;999999;37.3287;12.00
10;2014-01-13;08:30:52;Sola;3.145;42.4883;12.9317;1.4405;999999;37.3231;12.25
10;2014-01-13;08:30:53;Sola;3.145;42.4883;12.9415;1.5174;999999;37.3565;12.50
10;2014-01-13;08:30:54;Sola;3.145;42.4883;12.9497;1.3397;999999;37.3776;12.75
10;2014-01-13;08:30:54;Sola;3.145;42.4883;12.9551;1.1005;999999;37.3842;13.00
10;2014-01-13;08:30:55;Sola;3.145;42.4883;12.9601;1.0634;999999;37.3922;13.25
10;2014-01-13;08:30:56;Sola;3.145;42.4883;12.9629;0.9940;999999;37.4025;13.50
10;2014-01-13;08:30:57;Sola;3.145;42.4883;12.9629;0.9749;999999;37.4102;13.75
10;2014-01-13;08:30:58;Sola;3.145;42.4883;12.9629;1.0009;999999;37.4126;14.00
10;2014-01-13;08:30:59;Sola;3.145;42.4883;12.9630;0.9819;999999;37.4241;14.25
10;2014-01-13;08:30:59;Sola;3.145;42.4883;12.9636;0.9876;999999;37.3872;14.50
10;2014-01-13;08:31:01;Sola;3.145;42.4883;12.9653;0.9325;999999;37.3560;14.75
10;2014-01-13;08:31:02;Sola;3.145;42.4883;12.9653;0.8334;999999;37.4522;15.00
10;2014-01-13;08:31:02;Sola;3.145;42.4883;12.9581;0.8071;999999;37.4752;15.25
10;2014-01-13;08:31:03;Sola;3.145;42.4883;12.9508;0.8153;999999;37.4813;15.50
10;2014-01-13;08:31:04;Sola;3.145;42.4883;12.9494;0.9210;999999;37.4418;15.75
10;2014-01-13;08:31:05;Sola;3.145;42.4883;12.9496;0.9360;999999;37.4935;16.00
10;2014-01-13;08:31:06;Sola;3.145;42.4883;12.9485;0.9275;999999;37.5041;16.25
10;2014-01-13;08:31:06;Sola;3.145;42.4883;12.9460;0.9841;999999;37.5016;16.50
10;2014-01-13;08:31:07;Sola;3.145;42.4883;12.9428;0.8857;999999;37.5166;16.75
10;2014-01-13;08:31:08;Sola;3.145;42.4883;12.9407;0.8391;999999;37.5168;17.00
10;2014-01-13;08:31:09;Sola;3.145;42.4883;12.9389;0.8490;999999;37.5199;17.25
10;2014-01-13;08:31:10;Sola;3.145;42.4883;12.9375;0.8102;999999;37.5252;17.50
10;2014-01-13;08:31:10;Sola;3.145;42.4883;12.9368;0.8230;999999;37.5246;17.75
10;2014-01-13;08:31:11;Sola;3.145;42.4883;12.9359;0.8239;999999;37.5274;18.00
10;2014-01-13;08:31:11;Sola;3.145;42.4883;12.9345;0.8038;999999;37.5280;18.25
10;2014-01-13;08:31:12;Sola;3.145;42.4883;12.9322;0.7773;999999;37.5279;18.50
10;2014-01-13;08:31:12;Sola;3.145;42.4883;12.9295;0.7648;999999;37.5280;18.75
10;2014-01-13;08:31:13;Sola;3.145;42.4883;12.9268;0.7537;999999;37.5283;19.00
10;2014-01-13;08:31:13;Sola;3.145;42.4883;12.9244;0.7581;999999;37.5313;19.25
10;2014-01-13;08:31:14;Sola;3.145;42.4883;12.9231;0.8232;999999;37.5361;19.50
10;2014-01-13;08:31:15;Sola;3.145;42.4883;12.9239;0.8667;999999;37.5367;19.75
10;2014-01-13;08:31:15;Sola;3.145;42.4883;12.9263;0.8259;999999;37.5397;20.00
10;2014-01-13;08:31:16;Sola;3.145;42.4883;12.9289;0.7862;999999;37.5597;20.25
10;2014-01-13;08:31:16;Sola;3.145;42.4883;12.9309;0.7485;999999;37.5582;20.50
10;2014-01-13;08:31:17;Sola;3.145;42.4883;12.9322;0.7481;999999;37.5577;20.75
10;2014-01-13;08:31:17;Sola;3.145;42.4883;12.9335;0.8456;999999;37.5573;21.00
10;2014-01-13;08:31:18;Sola;3.145;42.4883;12.9368;0.9153;999999;37.5553;21.25
10;2014-01-13;08:31:18;Sola;3.145;42.4883;12.9454;0.8399;999999;37.5503;21.50
10;2014-01-13;08:31:19;Sola;3.145;42.4883;12.9656;0.7476;999999;37.5505;21.75
10;2014-01-13;08:31:20;Sola;3.145;42.4883;12.9987;0.7784;999999;37.5843;22.00
10;2014-01-13;08:31:20;Sola;3.145;42.4883;13.0357;0.7484;999999;37.5977;22.25
10;2014-01-13;08:31:21;Sola;3.145;42.4883;13.0786;0.7038;999999;37.6218;22.50
10;2014-01-13;08:31:22;Sola;3.145;42.4883;13.1403;0.6807;999999;37.6357;22.75
10;2014-01-13;08:31:22;Sola;3.145;42.4883;13.2516;0.6941;999999;37.6923;23.00
10;2014-01-13;08:31:23;Sola;3.145;42.4883;13.3765;0.7181;999999;37.7403;23.25
10;2014-01-13;08:31:24;Sola;3.145;42.4883;13.4689;0.6704;999999;37.8537;23.50
10;2014-01-13;08:31:24;Sola;3.145;42.4883;13.5152;0.5703;999999;37.8632;23.75
10;2014-01-13;08:31:25;Sola;3.145;42.4883;13.5491;0.4932;999999;37.8755;24.00
10;2014-01-13;08:31:25;Sola;3.145;42.4883;13.5777;0.4596;999999;37.8861;24.25
10;2014-01-13;08:31:26;Sola;3.145;42.4883;13.6044;0.4524;999999;37.8920;24.50
10;2014-01-13;08:31:27;Sola;3.145;42.4883;13.6282;0.4620;999999;37.9303;24.75
10;2014-01-13;08:31:27;Sola;3.145;42.4883;13.6498;0.4585;999999;37.9373;25.00
10;2014-01-13;08:31:28;Sola;3.145;42.4883;13.6711;0.4446;999999;37.9263;25.25
10;2014-01-13;08:31:31;Sola;3.145;42.4883;13.6923;0.4565;999999;37.9399;25.50
10;2014-01-22;07:55:25;Sola;3.145;42.4883;11.7816;0.3574;999999;999999;0.25
10;2014-01-22;07:55:25;Sola;3.145;42.4883;12.1820;0.5237;999999;999999;0.50
10;2014-01-22;07:55:26;Sola;3.145;42.4883;12.4946;0.7030;999999;37.3160;1.00
10;2014-01-22;07:55:27;Sola;3.145;42.4883;12.6078;0.7632;999999;37.3179;1.50
10;2014-01-22;07:55:27;Sola;3.145;42.4883;12.6465;0.8185;999999;37.2907;1.75
10;2014-01-22;07:55:49;Sola;3.145;42.4883;12.6693;0.8790;999999;37.3883;2.00
10;2014-01-22;07:56:14;Sola;3.145;42.4883;12.6780;0.9168;999999;37.5552;2.50
10;2014-01-22;07:56:14;Sola;3.145;42.4883;12.6790;0.9443;999999;37.5558;2.75
10;2014-01-22;07:56:14;Sola;3.145;42.4883;12.6780;0.9512;999999;37.5564;3.00
10;2014-01-22;07:56:15;Sola;3.145;42.4883;12.6760;0.9854;999999;37.5550;3.50
10;2014-01-22;07:56:16;Sola;3.145;42.4883;12.6750;1.1684;999999;37.5521;3.75
10;2014-01-22;07:56:16;Sola;3.145;42.4883;12.6758;1.2410;999999;37.5554;4.00
10;2014-01-22;07:56:16;Sola;3.145;42.4883;12.6770;1.1354;999999;37.5565;4.25
10;2014-01-22;07:56:17;Sola;3.145;42.4883;12.6787;0.9777;999999;37.5612;4.75
10;2014-01-22;07:56:18;Sola;3.145;42.4883;12.6798;0.9336;999999;37.5550;5.00
10;2014-01-22;07:56:18;Sola;3.145;42.4883;12.6800;0.9300;999999;37.5584;5.25
10;2014-01-22;07:56:18;Sola;3.145;42.4883;12.6794;0.9162;999999;37.5588;5.50
10;2014-01-22;07:56:19;Sola;3.145;42.4883;12.6785;0.8928;999999;37.5586;5.75
10;2014-01-22;07:56:19;Sola;3.145;42.4883;12.6769;0.8715;999999;37.5611;6.25
10;2014-01-22;07:56:20;Sola;3.145;42.4883;12.6759;0.8868;999999;37.5603;6.50
10;2014-01-22;07:56:20;Sola;3.145;42.4883;12.6758;0.9061;999999;37.5592;6.75
10;2014-01-22;07:56:21;Sola;3.145;42.4883;12.6761;0.9186;999999;37.5586;7.00
10;2014-01-22;07:56:21;Sola;3.145;42.4883;12.6765;0.9173;999999;37.5597;7.50
10;2014-01-22;07:56:22;Sola;3.145;42.4883;12.6775;0.8995;999999;37.5568;7.75
10;2014-01-22;07:56:23;Sola;3.145;42.4883;12.6791;0.8982;999999;37.5555;8.00
10;2014-01-22;07:56:23;Sola;3.145;42.4883;12.6806;0.8998;999999;37.5548;8.25
10;2014-01-22;07:56:23;Sola;3.145;42.4883;12.6808;0.8886;999999;37.5555;8.50
10;2014-01-22;07:56:24;Sola;3.145;42.4883;12.6797;0.8817;999999;37.5571;8.75
10;2014-01-22;07:56:24;Sola;3.145;42.4883;12.6778;0.8928;999999;37.5591;9.25
10;2014-01-22;07:56:25;Sola;3.145;42.4883;12.6776;0.9014;999999;37.5591;9.50
10;2014-01-22;07:56:25;Sola;3.145;42.4883;12.6774;0.8979;999999;37.5591;9.75
10;2014-01-22;07:56:26;Sola;3.145;42.4883;12.6771;0.8907;999999;37.5592;10.25
10;2014-01-22;07:56:27;Sola;3.145;42.4883;12.6770;0.8889;999999;37.5574;10.50
10;2014-01-22;07:56:27;Sola;3.145;42.4883;12.6771;0.8934;999999;37.5587;10.75
10;2014-01-22;07:56:27;Sola;3.145;42.4883;12.6775;0.8983;999999;37.5571;11.00
10;2014-01-22;07:56:28;Sola;3.145;42.4883;12.6789;0.9056;999999;37.5566;11.50
10;2014-01-22;07:56:29;Sola;3.145;42.4883;12.6806;0.9130;999999;37.5581;11.75
10;2014-01-22;07:56:29;Sola;3.145;42.4883;12.6815;0.9038;999999;37.5581;12.00
10;2014-01-22;07:56:29;Sola;3.145;42.4883;12.6819;0.8950;999999;37.5554;12.25
10;2014-01-22;07:56:30;Sola;3.145;42.4883;12.6820;0.8977;999999;37.5573;12.75
10;2014-01-22;07:56:31;Sola;3.145;42.4883;12.6821;0.9047;999999;37.5550;13.00
10;2014-01-22;07:56:31;Sola;3.145;42.4883;12.6827;0.8963;999999;37.5564;13.25
10;2014-01-22;07:56:31;Sola;3.145;42.4883;12.6836;0.8882;999999;37.5551;13.50
10;2014-01-22;07:56:32;Sola;3.145;42.4883;12.6844;0.8728;999999;37.5553;13.75
10;2014-01-22;07:56:32;Sola;3.145;42.4883;12.6850;0.8576;999999;37.5549;14.00
10;2014-01-22;07:56:33;Sola;3.145;42.4883;12.6859;0.8587;999999;37.5523;14.50
10;2014-01-22;07:56:34;Sola;3.145;42.4883;12.6878;0.8820;999999;37.5520;14.75
10;2014-01-22;07:56:34;Sola;3.145;42.4883;12.6896;0.8797;999999;37.5550;15.00
10;2014-01-22;07:56:35;Sola;3.145;42.4883;12.6905;0.8621;999999;37.5546;15.25
10;2014-01-22;07:56:35;Sola;3.145;42.4883;12.6912;0.8430;999999;37.5550;15.50
10;2014-01-22;07:56:35;Sola;3.145;42.4883;12.6919;0.8290;999999;37.5536;15.75
10;2014-01-22;07:56:36;Sola;3.145;42.4883;12.6928;0.8239;999999;37.5533;16.25
10;2014-01-22;07:56:37;Sola;3.145;42.4883;12.6930;0.8471;999999;37.5528;16.50
10;2014-01-22;07:56:37;Sola;3.145;42.4883;12.6929;0.8769;999999;37.5543;16.75
10;2014-01-22;07:56:37;Sola;3.145;42.4883;12.6927;0.9009;999999;37.5532;17.00
10;2014-01-22;07:56:38;Sola;3.145;42.4883;12.6925;0.9114;999999;37.5497;17.50
10;2014-01-22;07:56:38;Sola;3.145;42.4883;12.6924;0.9021;999999;37.5511;17.75
10;2014-01-22;07:56:39;Sola;3.145;42.4883;12.6925;0.9087;999999;37.5521;18.00
10;2014-01-22;07:56:39;Sola;3.145;42.4883;12.6926;0.9137;999999;37.5500;18.25
10;2014-01-22;07:56:40;Sola;3.145;42.4883;12.6927;0.8961;999999;37.5488;18.50
10;2014-01-22;07:56:40;Sola;3.145;42.4883;12.6927;0.8592;999999;37.5500;18.75
10;2014-01-22;07:56:41;Sola;3.145;42.4883;12.6924;0.8467;999999;37.5515;19.00
10;2014-01-22;07:56:41;Sola;3.145;42.4883;12.6918;0.8539;999999;37.5521;19.25
10;2014-01-22;07:56:42;Sola;3.145;42.4883;12.6902;0.8652;999999;37.5519;19.75
10;2014-01-22;07:56:42;Sola;3.145;42.4883;12.6887;0.8631;999999;37.5531;20.00
10;2014-01-22;07:56:43;Sola;3.145;42.4883;12.6870;0.8660;999999;37.5471;20.50
10;2014-01-22;07:56:44;Sola;3.145;42.4883;12.6866;0.8626;999999;37.5491;20.75
10;2014-01-22;07:56:44;Sola;3.145;42.4883;12.6873;0.8444;999999;37.5496;21.00
10;2014-01-22;07:56:45;Sola;3.145;42.4883;12.6870;0.8431;999999;37.5512;21.25
10;2014-01-22;07:56:45;Sola;3.145;42.4883;12.6844;0.8528;999999;37.5551;21.50
10;2014-01-22;07:56:45;Sola;3.145;42.4883;12.6792;0.8581;999999;37.5508;21.75
10;2014-01-22;07:56:46;Sola;3.145;42.4883;12.6738;0.8615;999999;37.5440;22.00
10;2014-01-22;07:56:47;Sola;3.145;42.4883;12.6661;0.8570;999999;37.5482;22.50
10;2014-01-22;07:56:47;Sola;3.145;42.4883;12.6600;0.8452;999999;37.5431;22.75
10;2014-01-22;07:56:47;Sola;3.145;42.4883;12.6558;0.8365;999999;37.5451;23.00
10;2014-01-22;07:56:48;Sola;3.145;42.4883;12.6515;0.8195;999999;37.5428;23.25
10;2014-01-22;07:56:48;Sola;3.145;42.4883;12.6470;0.7941;999999;37.5438;23.50
10;2014-01-22;07:56:49;Sola;3.145;42.4883;12.6431;0.7748;999999;37.5458;23.75
10;2014-01-22;07:56:49;Sola;3.145;42.4883;12.6390;0.7702;999999;37.5423;24.25
10;2014-01-22;07:56:50;Sola;3.145;42.4883;12.6375;0.7658;999999;37.5436;24.50
10;2014-01-22;07:56:50;Sola;3.145;42.4883;12.6366;0.7543;999999;37.5455;24.75
10;2014-01-22;07:56:51;Sola;3.145;42.4883;12.6358;0.7409;999999;37.5497;25.00
10;2014-01-22;07:56:52;Sola;3.145;42.4883;12.6352;0.7337;999999;37.5516;25.25
10;2014-01-29;07:39:02;Sola;3.145;42.4883;11.8248;0.4379;999999;37.7978;0.25
10;2014-01-29;07:39:03;Sola;3.145;42.4883;12.0416;0.9035;999999;37.5834;0.75
10;2014-01-29;07:39:03;Sola;3.145;42.4883;12.1315;1.2905;999999;37.4583;1.25
10;2014-01-29;07:39:04;Sola;3.145;42.4883;12.1671;1.4963;999999;37.4051;1.50
10;2014-01-29;07:39:55;Sola;3.145;42.4883;12.1748;1.5223;999999;37.4490;2.00
10;2014-01-29;07:39:55;Sola;3.145;42.4883;12.1743;1.5111;999999;37.4528;2.25
10;2014-01-29;07:39:56;Sola;3.145;42.4883;12.1752;1.4857;999999;37.4528;2.75
10;2014-01-29;07:39:57;Sola;3.145;42.4883;12.1771;1.4843;999999;37.4508;3.00
10;2014-01-29;07:39:57;Sola;3.145;42.4883;12.1790;1.4894;999999;37.4521;3.25
10;2014-01-29;07:39:58;Sola;3.145;42.4883;12.1823;1.4901;999999;37.4534;3.75
10;2014-01-29;07:39:58;Sola;3.145;42.4883;12.1854;1.5201;999999;37.4537;4.00
10;2014-01-29;07:39:58;Sola;3.145;42.4883;12.1893;1.5661;999999;37.4563;4.50
10;2014-01-29;07:39:59;Sola;3.145;42.4883;12.1909;1.5815;999999;37.4521;4.75
10;2014-01-29;07:40:00;Sola;3.145;42.4883;12.1913;1.5746;999999;37.4555;5.25
10;2014-01-29;07:40:00;Sola;3.145;42.4883;12.1897;1.5370;999999;37.4538;5.50
10;2014-01-29;07:40:00;Sola;3.145;42.4883;12.1887;1.5180;999999;37.4523;5.75
10;2014-01-29;07:40:01;Sola;3.145;42.4883;12.1886;1.5048;999999;37.4525;6.00
10;2014-01-29;07:40:02;Sola;3.145;42.4883;12.1902;1.4947;999999;37.4544;6.50
10;2014-01-29;07:40:02;Sola;3.145;42.4883;12.1913;1.5411;999999;37.4531;6.75
10;2014-01-29;07:40:02;Sola;3.145;42.4883;12.1911;1.6045;999999;37.4532;7.00
10;2014-01-29;07:40:03;Sola;3.145;42.4883;12.1902;1.6497;999999;37.4539;7.25
10;2014-01-29;07:40:03;Sola;3.145;42.4883;12.1893;1.6925;999999;37.4534;7.50
10;2014-01-29;07:40:04;Sola;3.145;42.4883;12.1888;1.6965;999999;37.4526;7.75
10;2014-01-29;07:40:05;Sola;3.145;42.4883;12.1885;1.6004;999999;37.4536;8.25
10;2014-01-29;07:40:05;Sola;3.145;42.4883;12.1886;1.5021;999999;37.4534;8.50
10;2014-01-29;07:40:05;Sola;3.145;42.4883;12.1886;1.4718;999999;37.4532;8.75
10;2014-01-29;07:40:06;Sola;3.145;42.4883;12.1884;1.4326;999999;37.4534;9.00
10;2014-01-29;07:40:07;Sola;3.145;42.4883;12.1879;1.3922;999999;37.4536;9.50
10;2014-01-29;07:40:07;Sola;3.145;42.4883;12.1878;1.4073;999999;37.4535;9.75
10;2014-01-29;07:40:08;Sola;3.145;42.4883;12.1879;1.4554;999999;37.4513;10.00
10;2014-01-29;07:40:08;Sola;3.145;42.4883;12.1880;1.5444;999999;37.4536;10.25
10;2014-01-29;07:40:09;Sola;3.145;42.4883;12.1886;1.5760;999999;37.4542;10.50
10;2014-01-29;07:40:09;Sola;3.145;42.4883;12.1894;1.5637;999999;37.4555;10.75
10;2014-01-29;07:40:09;Sola;3.145;42.4883;12.1903;1.5603;999999;37.4564;11.25
10;2014-01-29;07:40:10;Sola;3.145;42.4883;12.1897;1.5735;999999;37.4551;11.50
10;2014-01-29;07:40:11;Sola;3.145;42.4883;12.1888;1.5856;999999;37.4544;11.75
10;2014-01-29;07:40:11;Sola;3.145;42.4883;12.1883;1.5939;999999;37.4533;12.00
10;2014-01-29;07:40:12;Sola;3.145;42.4883;12.1881;1.6096;999999;37.4535;12.25
10;2014-01-29;07:40:12;Sola;3.145;42.4883;12.1880;1.6186;999999;37.4548;12.50
10;2014-01-29;07:40:12;Sola;3.145;42.4883;12.1881;1.6289;999999;37.4548;12.75
10;2014-01-29;07:40:13;Sola;3.145;42.4883;12.1882;1.6619;999999;37.4545;13.25
10;2014-01-29;07:40:14;Sola;3.145;42.4883;12.1887;1.6294;999999;37.4537;13.50
10;2014-01-29;07:40:14;Sola;3.145;42.4883;12.1894;1.5810;999999;37.4547;13.75
10;2014-01-29;07:40:14;Sola;3.145;42.4883;12.1898;1.6033;999999;37.4540;14.00
10;2014-01-29;07:40:15;Sola;3.145;42.4883;12.1900;1.6886;999999;37.4537;14.25
10;2014-01-29;07:40:15;Sola;3.145;42.4883;12.1901;1.7373;999999;37.4535;14.50
10;2014-01-29;07:40:16;Sola;3.145;42.4883;12.1900;1.6705;999999;37.4534;14.75
10;2014-01-29;07:40:16;Sola;3.145;42.4883;12.1899;1.5252;999999;37.4548;15.25
10;2014-01-29;07:40:17;Sola;3.145;42.4883;12.1900;1.5377;999999;37.4546;15.50
10;2014-01-29;07:40:18;Sola;3.145;42.4883;12.1902;1.6338;999999;37.4543;15.75
10;2014-01-29;07:40:18;Sola;3.145;42.4883;12.1904;1.7116;999999;37.4554;16.00
10;2014-01-29;07:40:19;Sola;3.145;42.4883;12.1907;1.6815;999999;37.4536;16.25
10;2014-01-29;07:40:19;Sola;3.145;42.4883;12.1910;1.5888;999999;37.4544;16.50
10;2014-01-29;07:40:19;Sola;3.145;42.4883;12.1914;1.5109;999999;37.4552;16.75
10;2014-01-29;07:40:20;Sola;3.145;42.4883;12.1916;1.4374;999999;37.4537;17.25
10;2014-01-29;07:40:21;Sola;3.145;42.4883;12.1918;1.4341;999999;37.4547;17.50
10;2014-01-29;07:40:21;Sola;3.145;42.4883;12.1919;1.4964;999999;37.4547;17.75
10;2014-01-29;07:40:21;Sola;3.145;42.4883;12.1918;1.6375;999999;37.4545;18.00
10;2014-01-29;07:40:22;Sola;3.145;42.4883;12.1914;1.8340;999999;37.4548;18.25
10;2014-01-29;07:40:22;Sola;3.145;42.4883;12.1900;1.8824;999999;37.4561;18.50
10;2014-01-29;07:40:23;Sola;3.145;42.4883;12.1876;1.7689;999999;37.4563;18.75
10;2014-01-29;07:40:23;Sola;3.145;42.4883;12.1826;1.6116;999999;37.4524;19.25
10;2014-01-29;07:40:24;Sola;3.145;42.4883;12.1788;1.5520;999999;37.4543;19.50
10;2014-01-29;07:40:24;Sola;3.145;42.4883;12.1776;1.5048;999999;37.4555;19.75
10;2014-01-29;07:40:25;Sola;3.145;42.4883;12.1771;1.4835;999999;37.4548;20.00
10;2014-01-29;07:40:26;Sola;3.145;42.4883;12.1770;1.5087;999999;37.4574;20.50
10;2014-01-29;07:40:26;Sola;3.145;42.4883;12.1769;1.5626;999999;37.4574;20.75
10;2014-01-29;07:40:26;Sola;3.145;42.4883;12.1768;1.5764;999999;37.4559;21.00
10;2014-01-29;07:40:27;Sola;3.145;42.4883;12.1768;1.5824;999999;37.4557;21.25
10;2014-01-29;07:40:27;Sola;3.145;42.4883;12.1769;1.5816;999999;37.4564;21.50
10;2014-01-29;07:40:28;Sola;3.145;42.4883;12.1770;1.5578;999999;37.4568;21.75
10;2014-01-29;07:40:28;Sola;3.145;42.4883;12.1770;1.5272;999999;37.4567;22.00
10;2014-01-29;07:40:29;Sola;3.145;42.4883;12.1767;1.5335;999999;37.4568;22.50
10;2014-01-29;07:40:30;Sola;3.145;42.4883;12.1760;1.5045;999999;37.4590;22.75
10;2014-01-29;07:40:30;Sola;3.145;42.4883;12.1756;1.4541;999999;37.4592;23.00
10;2014-01-29;07:40:30;Sola;3.145;42.4883;12.1751;1.4152;999999;37.4606;23.25
10;2014-01-29;07:40:31;Sola;3.145;42.4883;12.1746;1.3899;999999;37.4623;23.50
10;2014-01-29;07:40:31;Sola;3.145;42.4883;12.1742;1.4124;999999;37.4643;23.75
10;2014-01-29;07:40:32;Sola;3.145;42.4883;12.1737;1.4789;999999;37.4651;24.00
10;2014-01-29;07:40:33;Sola;3.145;42.4883;12.1736;1.3988;999999;37.4650;24.25
10;2014-02-03;08:28:01;Sola;3.145;42.4883;12.0010;0.3529;999999;37.6490;0.25
10;2014-02-03;08:28:02;Sola;3.145;42.4883;12.1490;0.5820;999999;37.5470;0.75
10;2014-02-03;08:28:03;Sola;3.145;42.4883;12.2150;0.7244;999999;37.4590;1.00
10;2014-02-03;08:28:03;Sola;3.145;42.4883;12.2300;0.7640;999999;37.4500;1.25
10;2014-02-03;08:28:03;Sola;3.145;42.4883;12.2380;0.7991;999999;37.4680;1.50
10;2014-02-03;08:28:04;Sola;3.145;42.4883;12.2410;0.8111;999999;37.4940;1.75
10;2014-02-03;08:28:05;Sola;3.145;42.4883;12.2430;0.8198;999999;37.5020;2.25
10;2014-02-03;08:28:05;Sola;3.145;42.4883;12.2440;0.8367;999999;37.5040;2.50
10;2014-02-03;08:28:05;Sola;3.145;42.4883;12.2470;0.8425;999999;37.5040;2.75
10;2014-02-03;08:28:06;Sola;3.145;42.4883;12.2480;0.8563;999999;37.5070;3.00
10;2014-02-03;08:28:06;Sola;3.145;42.4883;12.2490;0.8887;999999;37.5060;3.25
10;2014-02-03;08:28:07;Sola;3.145;42.4883;12.2480;0.9407;999999;37.4150;3.50
10;2014-02-03;08:29:08;Sola;3.145;42.4883;12.2400;0.9954;999999;37.5960;3.75
10;2014-02-03;08:29:09;Sola;3.145;42.4883;12.2410;1.0462;999999;37.5970;4.00
10;2014-02-03;08:29:09;Sola;3.145;42.4883;12.2420;1.0859;999999;37.5970;4.25
10;2014-02-03;08:29:10;Sola;3.145;42.4883;12.2430;1.1120;999999;37.5980;4.50
10;2014-02-03;08:29:10;Sola;3.145;42.4883;12.2430;1.1149;999999;37.6010;4.75
10;2014-02-03;08:29:11;Sola;3.145;42.4883;12.2430;1.0988;999999;37.5990;5.00
10;2014-02-03;08:29:11;Sola;3.145;42.4883;12.2420;1.0805;999999;37.5970;5.50
10;2014-02-03;08:29:12;Sola;3.145;42.4883;12.2430;1.1207;999999;37.5980;5.75
10;2014-02-03;08:29:13;Sola;3.145;42.4883;12.2470;1.1842;999999;37.5960;6.00
10;2014-02-03;08:29:13;Sola;3.145;42.4883;12.2520;1.1839;999999;37.6030;6.25
10;2014-02-03;08:29:14;Sola;3.145;42.4883;12.2570;1.1360;999999;37.6050;6.50
10;2014-02-03;08:29:14;Sola;3.145;42.4883;12.2630;1.1200;999999;37.6110;6.75
